agent,year,month,bookings,stays,cancellations,total_nights_stayed,total_weekend_nights_stayed,total_week_nights_stayed,average_lead_time,average_booking_changes,no_deposit,non_refund,refundable,bb,hb,fb,no_meal,parking_required,special_requests,check_out,cancelled,no_show,adr,online,offline,groups_ms,direct_ms,corporate_ms,ta_to,direct_dc,corporate_dc,gds,repeated_guests,previous_cancellations,previous_bookings,transients,transient_parties,contracts,groups,city,resort,adults,children,babies,guests
143,2015,September,4,4,0,28,8,20,159.75,0.25,4,0,0,0,4,0,0,0,4,4,0,0,86.64,0,4,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,4,8,0.0,0,8.0
15,2015,November,9,6,3,20,3,17,20.88888888888889,0.0,9,0,0,9,0,0,0,0,3,6,3,0,52.217000000000006,2,7,0,0,0,9,0,0,0,0,0,0,9,0,0,0,2,7,17,2.0,1,20.0
26,2016,June,7,6,1,54,16,38,169.85714285714286,0.0,7,0,0,3,3,1,0,0,1,6,1,0,71.05185185185185,0,7,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,14,0.0,0,14.0
339,2016,August,12,11,1,28,5,23,16.916666666666668,0.25,12,0,0,10,2,0,0,0,4,11,1,0,170.07107142857143,12,0,0,0,0,12,0,0,0,0,0,0,6,6,0,0,0,12,24,0.0,0,24.0
57,2017,June,3,2,1,38,8,30,290.3333333333333,0.0,3,0,0,1,2,0,0,0,7,2,1,0,82.05263157894737,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0.0,0,6.0
251,2017,June,20,18,2,20,0,20,165.7,0.0,20,0,0,20,0,0,0,0,5,18,2,0,89.0,0,20,0,0,0,20,0,0,0,0,0,0,9,11,0,0,0,20,39,0.0,0,39.0
5,2017,July,8,4,4,32,10,22,143.75,0.125,8,0,0,7,1,0,0,0,4,4,4,0,171.3725,8,0,0,0,0,8,0,0,0,1,0,1,8,0,0,0,0,8,18,3.0,0,21.0
128,2016,September,1,1,0,7,2,5,250.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,81.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
171,2016,December,7,7,0,38,11,27,76.0,0.2857142857142857,7,0,0,5,2,0,0,2,0,7,0,0,56.05184210526316,0,7,0,0,0,7,0,0,0,1,0,1,7,0,0,0,0,7,12,0.0,0,12.0
144,2016,February,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,79.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,0,1.0
91,2016,September,1,1,0,2,1,1,17.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,95.0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,0,0,1,0,1,0.0,0,1.0
79,2016,August,1,1,0,2,0,2,22.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,97.6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
121,2016,September,3,3,0,11,6,5,188.66666666666666,0.0,3,0,0,3,0,0,0,0,4,3,0,0,80.75,0,3,0,0,0,3,0,0,0,0,0,0,1,2,0,0,3,0,6,0.0,0,6.0
6,2015,September,352,161,191,745,88,657,158.00852272727272,0.07954545454545454,181,171,0,68,283,0,1,0,15,161,191,0,92.45393288590603,0,352,0,0,0,352,0,0,0,1,101,0,16,332,0,4,347,5,647,2.0,0,649.0
273,2016,April,115,36,79,833,242,591,158.2,0.13043478260869565,51,64,0,0,114,0,1,0,0,36,79,0,65.97734693877537,0,0,115,0,0,0,115,0,0,0,0,2,63,52,0,0,0,115,214,0.0,0,214.0
40,2016,June,84,80,4,801,235,566,216.96428571428572,0.36904761904761907,84,0,0,53,29,0,2,1,44,80,3,1,72.29489388264672,0,83,0,0,0,84,0,0,0,4,1,2,24,0,60,0,0,84,161,2.0,0,163.0
248,2016,June,9,0,9,27,9,18,182.0,0.0,0,9,0,0,9,0,0,0,0,0,9,0,97.30000000000001,0,0,9,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9,18,0.0,0,18.0
282,2016,September,2,2,0,2,0,2,1.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,65.0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0.0,0,2.0
394,2017,May,1,1,0,4,2,2,75.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,99.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
306,2015,July,1,1,0,1,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,85.1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
326,2015,November,5,4,1,58,13,45,25.2,1.8,5,0,0,5,0,0,0,1,0,4,0,1,48.310344827586206,0,0,0,0,5,0,0,5,0,0,0,0,2,3,0,0,0,5,10,0.0,0,10.0
410,2017,July,33,26,7,132,60,72,186.06060606060606,0.09090909090909091,33,0,0,33,0,0,0,1,10,26,7,0,108.09333333333332,0,33,0,0,0,33,0,0,0,0,0,0,31,2,0,0,0,33,68,0.0,0,68.0
315,2017,July,7,4,3,52,15,37,212.71428571428572,0.0,7,0,0,0,7,0,0,0,1,4,3,0,148.1575,0,7,0,0,0,7,0,0,0,0,0,0,1,0,6,0,0,7,16,0.0,0,16.0
175,2017,August,16,7,9,102,29,73,166.875,0.0,16,0,0,5,8,3,0,2,3,7,9,0,170.8655882352941,16,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,16,35,5.0,1,41.0
348,2015,December,3,3,0,9,6,3,9.0,0.3333333333333333,3,0,0,2,1,0,0,1,1,3,0,0,54.556666666666665,1,2,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,6,0.0,0,6.0
196,2016,December,3,3,0,5,3,2,12.666666666666666,0.0,3,0,0,3,0,0,0,0,0,3,0,0,64.44,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0.0,0,5.0
14,2016,May,158,118,40,528,165,363,78.23417721518987,0.3860759493670886,158,0,0,152,3,0,3,10,58,118,25,15,129.62681818181818,0,0,0,158,0,0,158,0,0,0,0,0,129,29,0,0,158,0,286,23.0,2,311.0
341,2016,December,2,0,2,2,2,0,0.0,0.0,2,0,0,2,0,0,0,0,4,0,2,0,38.5,0,0,0,0,1,0,0,2,0,2,0,2,2,0,0,0,2,0,4,0.0,0,4.0
241,2015,August,67,60,7,362,111,251,48.37313432835821,0.2835820895522388,67,0,0,51,16,0,0,7,90,60,7,0,138.2545856353591,66,1,0,0,0,67,0,0,0,0,0,0,67,0,0,0,0,67,137,20.0,4,161.0
328,2015,November,9,9,0,88,20,68,23.555555555555557,1.8888888888888888,8,1,0,9,0,0,0,0,0,9,0,0,42.54545454545455,0,0,0,0,9,0,0,9,0,0,0,0,2,7,0,0,0,9,12,0.0,0,12.0
171,2016,February,20,17,3,108,35,73,35.25,0.05,20,0,0,13,7,0,0,0,5,17,3,0,39.90842592592593,0,20,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,20,38,0.0,0,38.0
67,2016,April,51,32,19,154,1,153,75.90196078431373,0.0784313725490196,51,0,0,0,19,0,32,0,0,32,19,0,62.72727272727273,0,0,51,0,0,51,0,0,0,0,0,0,0,51,0,0,0,51,100,0.0,0,100.0
26,2017,February,6,5,1,22,6,16,97.66666666666667,0.3333333333333333,6,0,0,6,0,0,0,0,0,5,0,1,35.67136363636364,0,6,0,0,0,6,0,0,0,1,0,0,6,0,0,0,0,6,12,0.0,0,12.0
146,2016,February,4,4,0,5,1,4,4.25,0.0,4,0,0,4,0,0,0,3,0,4,0,0,28.6,0,4,0,0,0,4,0,0,0,2,0,5,3,0,0,1,0,4,4,0.0,0,4.0
7,2015,September,102,91,11,361,97,264,22.852941176470587,0.20588235294117646,102,0,0,84,0,0,18,1,107,91,8,3,91.8541551246537,102,0,0,0,0,102,0,0,0,1,4,0,92,0,0,10,102,0,182,1.0,5,188.0
93,2016,April,1,0,1,21,6,15,8.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,130.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
132,2016,September,44,44,0,132,43,89,349.6363636363636,0.045454545454545456,44,0,0,3,41,0,0,0,3,44,0,0,99.86136363636365,0,44,0,0,0,44,0,0,0,0,0,0,5,39,0,0,44,0,82,0.0,0,82.0
444,2017,March,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,95.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
89,2017,August,3,3,0,13,4,9,83.0,0.3333333333333333,3,0,0,2,0,0,1,0,0,3,0,0,104.62153846153845,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,6,0.0,0,6.0
134,2015,July,17,14,3,83,21,62,64.23529411764706,0.11764705882352941,17,0,0,10,7,0,0,0,11,14,3,0,108.30602409638554,0,16,0,1,0,16,1,0,0,0,0,0,15,2,0,0,0,17,34,0.0,1,35.0
250,2016,May,77,62,15,345,104,241,74.9090909090909,0.4025974025974026,77,0,0,65,11,0,1,22,21,62,14,1,96.03240579710143,0,0,0,77,0,0,77,0,0,3,0,5,72,5,0,0,0,77,148,14.0,4,166.0
468,2017,August,7,4,3,43,11,32,137.42857142857142,0.14285714285714285,7,0,0,0,5,2,0,1,2,4,3,0,226.096976744186,7,0,0,0,0,7,0,0,0,0,0,0,5,2,0,0,0,7,16,0.0,0,16.0
261,2016,June,2,2,0,4,0,4,11.0,0.5,2,0,0,2,0,0,0,0,1,2,0,0,176.9,0,2,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,2,4,2.0,0,6.0
251,2017,February,1,1,0,1,0,1,9.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,42.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
479,2017,April,1,1,0,7,2,5,4.0,0.0,1,0,0,0,1,0,0,0,2,1,0,0,99.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
75,2017,May,3,3,0,24,6,18,234.0,0.0,3,0,0,0,3,0,0,0,3,3,0,0,81.31666666666668,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0.0,0,6.0
236,2016,June,159,0,159,684,138,546,70.28301886792453,0.0,0,159,0,159,0,0,0,0,0,0,159,0,120.0,0,159,0,0,0,159,0,0,0,0,0,0,159,0,0,0,159,0,159,0.0,0,159.0
290,2017,April,5,3,2,12,4,8,10.0,1.4,5,0,0,4,0,0,1,0,2,3,2,0,39.75,0,5,0,0,0,5,0,0,0,0,0,0,4,0,0,1,5,0,5,0.0,0,5.0
39,2017,May,42,29,13,74,8,66,31.714285714285715,1.3095238095238095,42,0,0,42,0,0,0,0,4,29,13,0,128.78378378378378,0,0,42,0,0,42,0,0,0,0,0,0,0,42,0,0,42,0,60,0.0,0,60.0
121,2016,March,1,1,0,5,2,3,151.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,59.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
269,2016,August,2,2,0,8,4,4,65.0,0.0,2,0,0,2,0,0,0,0,1,2,0,0,134.0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,4,0.0,0,4.0
314,2016,March,29,22,7,103,19,84,42.37931034482759,0.20689655172413793,29,0,0,23,6,0,0,4,10,22,6,1,58.97223300970872,11,18,0,0,0,28,1,0,0,2,0,9,24,5,0,0,0,29,56,5.0,0,61.0
242,2017,June,32,14,18,162,48,114,190.28125,0.28125,32,0,0,27,5,0,0,9,43,14,17,1,115.2225925925926,32,0,0,0,0,32,0,0,0,1,0,1,32,0,0,0,0,32,63,5.0,0,68.0
243,2017,July,13,11,2,133,38,95,249.07692307692307,0.15384615384615385,13,0,0,8,5,0,0,0,8,11,2,0,114.53000000000002,0,13,0,0,0,13,0,0,0,0,0,0,4,0,9,0,0,13,26,1.0,0,27.0
52,2016,June,8,1,7,24,16,8,36.5,0.0,8,0,0,8,0,0,0,0,0,1,7,0,81.0,0,8,0,0,0,8,0,0,0,0,0,0,8,0,0,0,8,0,8,0.0,0,8.0
157,2016,August,12,7,5,38,11,27,39.666666666666664,0.08333333333333333,12,0,0,5,0,0,7,1,1,7,5,0,95.01263157894736,7,5,0,0,0,12,0,0,0,0,0,0,10,2,0,0,12,0,24,1.0,0,25.0
29,2017,April,35,0,35,70,0,70,96.85714285714286,0.0,0,35,0,35,0,0,0,0,0,0,35,0,130.0,0,0,35,0,0,35,0,0,0,0,0,0,35,0,0,0,35,0,70,0.0,0,70.0
132,2016,June,2,2,0,7,2,5,102.0,0.0,2,0,0,0,0,0,2,0,0,2,0,0,72.25,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,4,0.0,0,4.0
23,2016,August,1,1,0,5,1,4,131.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,81.25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
306,2015,August,1,1,0,1,1,0,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,127.31,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
11,2017,June,4,0,4,28,8,20,217.75,0.75,4,0,0,4,0,0,0,0,2,0,4,0,79.4475,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,9,0.0,0,9.0
360,2016,March,1,1,0,1,0,1,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,65.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
146,2017,April,2,2,0,8,2,6,6.5,0.5,2,0,0,2,0,0,0,0,1,2,0,0,51.5,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,2,3,0.0,0,3.0
184,2017,July,2,2,0,9,2,7,140.5,0.0,2,0,0,2,0,0,0,1,0,2,0,0,110.66666666666667,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,3,0.0,0,3.0
1,2015,July,913,240,673,2173,655,1518,195.66812705366922,0.06790799561883899,708,205,0,826,87,0,0,0,3,240,673,0,62.93714680165658,0,0,913,0,0,913,0,0,0,101,609,0,63,650,200,0,913,0,1783,0.0,0,1783.0
28,2016,January,52,50,2,173,62,111,39.80769230769231,0.0,52,0,0,52,0,0,0,0,15,50,0,2,65.07052023121388,0,52,0,0,0,52,0,0,0,0,0,0,51,0,1,0,52,0,106,3.0,1,110.0
28,2017,February,100,93,7,355,138,217,41.4,0.19,100,0,0,91,9,0,0,0,10,93,6,1,77.4112676056338,0,100,0,0,0,100,0,0,0,0,0,0,92,0,8,0,100,0,198,5.0,0,203.0
118,2016,January,1,1,0,0,0,0,37.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
89,2017,February,4,4,0,14,4,10,24.25,0.0,4,0,0,3,0,0,1,0,0,4,0,0,77.97714285714287,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,8,0.0,0,8.0
210,2017,March,3,3,0,7,0,7,41.666666666666664,0.0,3,0,0,3,0,0,0,3,0,3,0,0,65.0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0.0,0,3.0
16,2017,May,5,5,0,21,7,14,226.6,0.2,5,0,0,5,0,0,0,0,4,5,0,0,129.00523809523807,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,10,0.0,0,10.0
5,2016,September,2,1,1,8,3,5,59.0,1.5,2,0,0,0,1,1,0,1,0,1,1,0,154.19875000000002,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,4,0.0,0,4.0
250,2016,November,77,68,9,292,74,218,37.72727272727273,0.6233766233766234,77,0,0,61,13,0,3,20,41,68,9,0,66.81931506849315,0,0,0,77,0,1,76,0,0,5,0,5,73,3,0,1,0,77,144,10.0,2,156.0
47,2016,April,7,7,0,8,2,6,0.14285714285714285,0.14285714285714285,7,0,0,7,0,0,0,1,0,7,0,0,42.0,0,0,0,4,3,0,1,6,0,7,3,54,7,0,0,0,0,7,7,0.0,0,7.0
350,2015,December,28,28,0,84,56,28,10.678571428571429,0.14285714285714285,28,0,0,0,0,0,28,0,0,28,0,0,66.12857142857142,0,0,28,0,0,28,0,0,0,0,0,0,0,28,0,0,0,28,55,0.0,0,55.0
331,2016,December,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,63.0,0,0,0,0,1,0,0,1,0,1,0,5,1,0,0,0,0,1,1,0.0,0,1.0
40,2016,December,1,1,0,10,2,8,63.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,48.03,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
29,2015,November,89,82,7,276,0,276,130.64044943820224,1.0561797752808988,89,0,0,89,0,0,0,0,7,82,7,0,68.73188405797102,0,0,89,0,0,89,0,0,0,0,3,0,0,89,0,0,89,0,121,0.0,0,121.0
55,2015,December,16,0,16,48,0,48,104.0,0.0,0,16,0,16,0,0,0,0,0,0,16,0,73.75,0,16,0,0,0,16,0,0,0,0,0,0,16,0,0,0,16,0,30,0.0,0,30.0
7,2017,August,132,105,27,511,135,376,104.81060606060606,0.08333333333333333,132,0,0,77,9,0,46,0,135,105,26,1,122.21412915851268,132,0,0,0,0,132,0,0,0,1,0,1,132,0,0,0,132,0,260,40.0,1,301.0
52,2017,August,11,5,6,41,10,31,162.36363636363637,0.0,11,0,0,7,1,0,3,0,5,5,6,0,81.94878048780488,0,11,0,0,0,11,0,0,0,0,0,0,11,0,0,0,11,0,19,0.0,0,19.0
98,2015,October,17,12,5,17,0,17,25.058823529411764,0.0,17,0,0,17,0,0,0,0,0,12,5,0,130.0,0,17,0,0,0,17,0,0,0,0,5,0,1,16,0,0,17,0,17,0.0,0,17.0
265,2016,September,1,1,0,5,2,3,97.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,112.6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
147,2015,July,17,16,1,108,30,78,62.8235294117647,0.058823529411764705,17,0,0,12,5,0,0,1,13,16,1,0,103.00240740740743,16,1,0,0,0,17,0,0,0,0,0,0,13,4,0,0,0,17,34,0.0,0,34.0
261,2015,August,11,11,0,75,22,53,73.0909090909091,0.09090909090909091,11,0,0,2,9,0,0,3,15,11,0,0,144.8644,0,11,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,11,23,2.0,1,26.0
8,2016,April,74,54,20,260,76,184,62.37837837837838,0.08108108108108109,74,0,0,60,0,0,14,2,56,54,18,2,95.16192307692307,66,8,0,0,0,74,0,0,0,0,0,0,74,0,0,0,66,8,145,6.0,0,151.0
8,2016,August,65,42,23,267,67,200,121.87692307692308,0.046153846153846156,65,0,0,56,1,0,8,2,53,42,23,0,125.68475655430713,57,8,0,0,0,65,0,0,0,0,0,0,65,0,0,0,57,8,127,31.0,0,158.0
147,2016,September,9,4,5,38,16,22,105.55555555555556,0.1111111111111111,9,0,0,7,2,0,0,0,0,4,5,0,66.96052631578947,2,7,0,0,0,9,0,0,0,0,0,0,5,4,0,0,4,5,13,0.0,0,13.0
360,2016,May,2,2,0,2,0,2,49.0,0.0,2,0,0,2,0,0,0,0,2,2,0,0,105.0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,4,0.0,0,4.0
467,2017,January,2,2,0,6,2,4,18.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,53.56,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,4,0.0,0,4.0
11,2015,August,2,1,1,8,0,8,155.5,0.0,2,0,0,0,0,0,2,0,0,1,1,0,52.33,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,4,0.0,0,4.0
28,2016,March,110,105,5,376,109,267,65.4,0.1,110,0,0,107,3,0,0,0,40,105,2,3,73.95023936170213,0,110,0,0,0,110,0,0,0,0,0,0,90,12,4,4,110,0,218,6.0,2,226.0
119,2016,April,50,0,50,100,0,100,103.0,0.0,0,50,0,50,0,0,0,0,0,0,50,0,115.0,0,50,0,0,0,50,0,0,0,0,0,0,50,0,0,0,50,0,50,0.0,0,50.0
45,2017,February,2,1,1,2,0,2,0.0,0.0,2,0,0,2,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,2,0,2,0.0,0,2.0
79,2017,August,4,3,1,21,7,14,166.5,0.0,4,0,0,3,0,0,1,0,1,3,1,0,114.30666666666667,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,10,0.0,0,10.0
45,2017,May,1,1,0,2,0,2,1.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
94,2016,February,7,6,1,23,6,17,8.0,0.0,7,0,0,7,0,0,0,0,3,6,1,0,30.217391304347824,0,2,0,0,5,2,0,5,0,2,0,8,7,0,0,0,2,5,8,0.0,0,8.0
11,2016,October,21,5,16,66,39,27,186.47619047619048,0.047619047619047616,5,16,0,21,0,0,0,0,0,5,16,0,49.014242424242425,5,0,16,0,0,21,0,0,0,0,0,0,21,0,0,0,5,16,42,0.0,0,42.0
10,2017,January,5,3,2,23,5,18,21.4,0.0,5,0,0,2,0,0,3,0,0,3,2,0,50.89565217391304,3,2,0,0,0,5,0,0,0,0,0,0,5,0,0,0,3,2,6,0.0,0,6.0
314,2017,February,46,39,7,178,59,119,36.76086956521739,0.41304347826086957,46,0,0,31,11,0,4,5,16,39,5,2,50.96376404494383,46,0,0,0,0,46,0,0,0,3,0,2,43,2,0,1,0,46,78,13.0,0,91.0
94,2017,January,7,7,0,8,3,5,0.7142857142857143,0.5714285714285714,7,0,0,7,0,0,0,0,6,7,0,0,38.75,0,4,0,0,2,5,0,2,0,4,4,20,6,0,0,1,5,2,7,0.0,0,7.0
28,2016,June,38,36,2,123,39,84,40.05263157894737,0.10526315789473684,38,0,0,22,5,0,11,0,9,36,1,1,84.62113821138213,0,38,0,0,0,38,0,0,0,0,0,0,36,2,0,0,38,0,71,0.0,2,73.0
27,2016,June,24,23,1,77,22,55,106.16666666666667,0.041666666666666664,24,0,0,24,0,0,0,0,14,23,1,0,83.04155844155842,0,24,0,0,0,24,0,0,0,0,0,0,15,9,0,0,24,0,48,0.0,0,48.0
9,2016,October,1667,874,793,5209,1574,3635,111.21955608878224,0.1841631673665267,1667,0,0,1204,57,0,406,39,1822,874,775,18,122.85961604914596,1667,0,0,0,0,1667,0,0,0,13,0,8,1561,102,2,2,1667,0,3302,231.0,5,3538.0
56,2016,October,171,35,136,511,1,510,94.24561403508773,0.05847953216374269,171,0,0,171,0,0,0,0,7,35,136,0,96.63598825831703,0,171,0,0,0,171,0,0,0,0,0,0,0,171,0,0,171,0,261,0.0,0,261.0
7,2017,March,281,249,32,972,243,729,63.80782918149466,0.06761565836298933,281,0,0,175,14,0,92,1,206,249,30,2,77.56479423868309,281,0,0,0,0,281,0,0,0,3,0,4,281,0,0,0,281,0,519,11.0,0,530.0
63,2015,December,4,4,0,5,1,4,12.5,0.0,4,0,0,4,0,0,0,0,0,4,0,0,72.0,0,4,0,0,0,4,0,0,0,0,0,0,2,2,0,0,4,0,6,0.0,0,6.0
132,2017,May,2,2,0,9,2,7,87.5,0.0,2,0,0,1,1,0,0,0,0,2,0,0,108.85,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,4,0.0,0,4.0
261,2017,February,2,1,1,3,1,2,16.5,0.0,2,0,0,2,0,0,0,0,1,1,1,0,44.0,0,2,0,0,0,2,0,0,0,1,0,2,2,0,0,0,0,2,3,0.0,0,3.0
270,2017,May,1,1,0,3,1,2,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,45.0,0,0,0,0,1,0,0,1,0,1,1,10,1,0,0,0,0,1,1,0.0,0,1.0
147,2016,August,1,1,0,4,1,3,141.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,128.9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
155,2016,January,3,3,0,7,3,4,15.333333333333334,0.6666666666666666,3,0,0,2,1,0,0,0,3,3,0,0,100.57000000000001,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,6,0.0,0,6.0
83,2016,March,22,15,7,52,18,34,49.36363636363637,0.09090909090909091,22,0,0,20,2,0,0,1,12,15,7,0,85.21749999999999,0,22,0,0,0,22,0,0,0,0,0,0,17,4,0,1,22,0,39,0.0,1,40.0
14,2017,May,216,174,42,631,152,479,83.41203703703704,0.4074074074074074,216,0,0,188,16,0,12,4,138,174,39,3,151.7028209191759,0,0,0,216,0,2,214,0,0,3,0,2,198,15,0,3,216,0,403,26.0,3,432.0
44,2017,May,60,0,60,60,0,60,175.28333333333333,0.0,0,60,0,60,0,0,0,0,0,0,60,0,90.0,0,0,60,0,0,60,0,0,0,0,0,0,60,0,0,0,60,0,60,0.0,0,60.0
232,2016,April,2,2,0,8,4,4,70.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,173.35,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,6,2.0,0,8.0
155,2016,October,2,2,0,5,1,4,149.5,0.0,2,0,0,2,0,0,0,0,3,2,0,0,137.602,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,4,0.0,0,4.0
75,2016,July,4,3,1,37,10,27,128.5,0.25,4,0,0,2,2,0,0,1,5,3,1,0,105.42378378378379,0,3,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,4,9,0.0,0,9.0
171,2016,September,46,33,13,313,83,230,213.54347826086956,0.10869565217391304,46,0,0,32,14,0,0,0,4,33,13,0,90.72460063897763,0,46,0,0,0,46,0,0,0,0,0,0,34,12,0,0,12,34,87,0.0,0,87.0
156,2016,December,1,0,1,7,2,5,258.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,81.01,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
146,2015,November,3,3,0,9,2,7,0.6666666666666666,0.0,3,0,0,3,0,0,0,1,0,3,0,0,25.666666666666668,0,3,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,3,0.0,0,3.0
360,2017,March,3,3,0,3,1,2,41.333333333333336,0.0,3,0,0,3,0,0,0,0,0,3,0,0,56.333333333333336,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0.0,0,6.0
119,2016,June,134,0,134,268,0,268,186.02985074626866,0.0,24,110,0,134,0,0,0,0,0,0,134,0,124.6268656716418,0,134,0,0,0,134,0,0,0,0,0,0,110,24,0,0,134,0,158,0.0,0,158.0
154,2017,June,48,0,48,172,48,124,178.6875,0.0,0,48,0,48,0,0,0,0,0,0,48,0,130.0,0,28,20,0,0,48,0,0,0,0,0,0,48,0,0,0,48,0,96,0.0,0,96.0
89,2016,January,1,1,0,3,2,1,79.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,64.64,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
299,2017,January,1,1,0,2,1,1,141.0,0.0,1,0,0,0,1,0,0,0,1,1,0,0,104.6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
